label,text,augmented_text
positive,Certain shareholders have irrevocably agreed to vote in favor of the bond issue .,Certain stock shareholders firms have irrevocably agreed to unanimously vote in absolute favor of the public bond issue.
neutral,"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .","['Changes until being officially announced today will be immediately effective this after until the close of trading on Friday, Thursday June 19, 2009.']"
neutral,Chief Financial Officer Jim Heindlmeyer said Beyond Oblivion is in advanced talks with the four major recording companies about its service .,['Chief Human Financial Accounting Officer Jim Van Heindlmeyer said Beyond Oblivion Road is also in advanced option talks with the four major recording studio companies about its digital service.']
neutral,"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .","['CHS Finnish Expo Centre Freight is a major Finnish fair industry, exhibition and culture logistics procurement company that commonly provides logistics consultancy services attached to various various events by land, air and even sea.']"
neutral,Competition authorities will have to approve the deal before it can be finalized .,['Competition authorities but will still have to approve the preliminary deal before or it can actually be finalized.']
neutral,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .","['Complete partnership name Description of minority shareholder : Otto Henrik Richard Bernhard Gustav Nyberg For some further information, please press contact : Maija-Liisa Friman, Board CEO Member, tel. +358 9 7597 0711.']"
neutral,Completion of the transaction is subject to a final agreement and a Due Diligence process .,['Completion of the purchase transaction and is subject to a positive final agreement and a Due Due Diligence verification process for.']
neutral,Construction is expected to be completed in the summer of 2011 .,['Construction then is expected to be substantially completed in the near summer time of 2011.']
neutral,Consumers are now increasingly interested in what they can do with heir phones .,['Consumers worldwide are therefore now increasingly increasingly interested in what they can do digitally with heir huge phones.']
neutral,"Crucially , the decision to use ETSI ( European Telecommunication Standard Institute ) - backed DVB-H adds to the growing list of operators and equipment manufacturers opting for the standard ( see Global : 20 January 2006 : Competing Technologies Vie for Mobile TV ) .","['Crucially,, the decision to use ETSI ( European International Telecommunication Standard Institute ) standard - backed to DVB-H adds more to the growing list today of operators and equipment manufacturers opting out for adopting the standard ( see Global : 20 January 2006 : Competing Telecom Technologies Vie for Commercial Mobile TV ).']"
neutral,Currently more than 100 of Global Fortune 500 companies are using SSH security solutions .,['Currently more than 100 countries of 100 Global Fortune World 500 tech companies are using SSH security protocol solutions.']
positive,"Demand seems to have hit bottom now , and some signs of improvement can be seen .","Demand seems to have largely hit firm bottom now though, and so some signs of improvement recently can already be seen."
neutral,"DnB Nord of Norway is the `` most likely Nordic buyer '' for Citadele , while Nordea would be a `` good strategic fit '' , according to the document published by Pietiek .","[""DnB Nord of ASA Norway is the `` `` most likely Nordic buyer '' for German Citadele SA, while Nordea would be a `` very good possible strategic price fit '' w,. according to the document published by Pietiek Media.""]"
neutral,Donations to universities The Annual General Meeting authorized the Board of Directors to donate max .,['Donations to universities The 2017 Annual General General Meeting formally authorized the Chicago Board * of Directors upon to donate max.']
neutral,"Dopplr members share personal and business travel plans privately with their networks , and highlight interesting places to stay , eat and explore in cities around the world .","['Dopplr forum members share personal and business world travel plans online privately with their broader networks, and highlight many interesting potential places to stay in, eat and simply explore cities in cities around the the world.']"
neutral,Dragonfly Love is another video shot from start to finish using the Nokia N8 .,['Dragonfly Machine Love This is another unique video of shot carefully from start to finish of using the Nokia N8.']
neutral,"During the past 10 years the factory has produced many of Nokia 's most popular models including the Nokia 2760 , the Nokia 6300 as well as Nokia 's latest music device the Nokia 5800 Express Music .","[""During the the past 10 years the factory has have produced many of Nokia's other most popular phones models including in the current Nokia model 2760, the Nokia 6300 as well well as Nokia's its latest music device the Nokia 5800 through Express Music.""]"
neutral,EB will hold the exclusive rights to market the new entity 's product .,"[""EB Holdings will hold all the exclusive rights to market the new public entity company's product description.""]"
neutral,"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .","[""Elcoteq Systems's Electronics Manufacturing Management Services Market ( EMS ) Business Solutions Segment serves healthcare customers interested globally in Engineering, Manufacturing Consulting and IT Fulfillment services services.""]"
neutral,"Elisa Corporation , headquartered in Helsinki , is a Finnish telecomms company offering private and corporate customers a comprehensive range of telecomms services .","['Elisa Power Corporation AB, headquartered in Helsinki, is a specialist Finnish telecomms company offering private and corporate sized customers for a comprehensive tailored range of advanced telecomms data services services.']"
positive,"Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . ''","Employees sometimes are also better prepared to answer calls, since as they usually already might have detailed enough information about regarding the specific caller before they can answer the phone. ''"
neutral,"Entire paper mills may be set up , especially in the new EU member states .","['Entire national paper mills may be getting set up, especially possibly in the newly new EU member - states and.']"
neutral,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .","['EQT Corp has also completed its exit from Finnish Salcomp, a private Finnish company that makes mobile phone chargers, by selling its remaining stake to The Swedish investment finance group Nielsen Nordstjernan for about $ ( EURO ) 35 million shares ( $ 47 million US ).']"
neutral,"Even so , Tulikivi emissions are well below some of the strictest state standards including Washington and Colorado .","['Even so now, Tulikivi emissions are well below just some of possibly the strictest of state pollution standards including Washington. and South Colorado.']"
neutral,FCC Chairman Kevin Martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks .,['FCC Chairman Henry Kevin Martin said Tuesday that fair wireless play required extending the same rigid deregulatory rules to the digital subscriber lines that global telecom internet providers already use for broadband optic networks licenses.']
neutral,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","['FinancialWire ( tm ), in cooperation with with the Investrend Financial Broadcast Syndicate, also provides complete, daily investor conference call and webcast schedules nationwide as a public service to all shareholders and investors via the FirstAlert Media ( tm / ) Television Networks / oeFirstAlert ( tm ) Daily.']"
positive,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) said on Friday ( 27 June ) that it has completed employee negotiations regarding a reorganisation of its operations .,Finnish automation solutions developer Cencorp Technology Corporation ( OMX Helsinki O : CNC1V ) said here on Friday ( 27 th June ) morning that it has completed employee direct negotiations regarding a reorganisation process of its manufacturing operations in.
neutral,Finnish consumers prefer to buy the cheapest beer brand .,['Finnish millennial consumers prefer to buy in the first cheapest beer or brand.']
positive,"Finnish engineering and technology company Metso Oyj said on May 27 , 2008 it completed the acquisition of paper machinery technology from Japanese engineering company Mitsubishi Heavy Industries ( MHI ) for an undisclosed sum .","Finnish construction engineering and technology transfer company Metso Oyj said on May 27, 2008 it completed the acquisition rights of experimental paper mill machinery technology from bankrupt Japanese engineering materials company Mitsubishi Heavy Industries ( or MHI ) for only an equally undisclosed sum."
neutral,"Finnish holding company Panostaja Oyj said on June 12 , 2007 it has signed a letter of intent to acquire local Lahden Lampokasittely Oy and Heatmasters Oy , active in the heat treatment of metals , for a total 3.1 mln euro ( $ 4.1 mln ) .","['Finnish holding company Panostaja Oyj said on June 12,, in 2007 it has signed concluded a final letter of intent agreements to acquire Finnish local Lahden Lampokasittely Engineering Oy and Heatmasters Technology Oy, active in the heat treatment process of metals, for a total 3.1 mln Italian euro ( $ 4.1 mln ).']"
neutral,Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) announced today the launch of Tikkurila ProHouse method for protection of wooden surfaces via treatment with Ultra Pro waterborne products .,['Finnish paints resin and coatings pharmaceutical company Tikkurila Oyj ( HEL : SN TIK1V ) SE announced today the launch service of Tikkurila ProHouse method for protection of of wooden uneven surfaces via treatment coupled with Ultra Aqua Pro waterborne protective products.']
neutral,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .","['Following the new registration for, total the net number holders of outstanding issued and outstanding shares of Basware is 12,890,829 USD.']"
neutral,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,['Fortum had previously also bought up the state-held stake stake in the TGK-10 from rival RAO UES during an its reform process.']
neutral,"Founded in 1649 , Fiskars has over 360 years of product quality excellence and is Finland 's oldest company .","[""Founded as in 1649, Fiskars has delivered over 360 years worth of distinguished product quality and excellence and is also Finland State's oldest company in.""]"
positive,"Furthermore , our fully electrically driven cranes are environmentally friendly .","Furthermore!, our fully electric electrically driven cranes are totally environmentally fuel friendly."
neutral,GenVec is a biopharmaceutical company developing novel therapeutic drugs and vaccines .,['GenVec Inc is now a biopharmaceutical products company simultaneously developing novel protein therapeutic drugs and developing vaccines.']
neutral,"GeoSentric 's flagship product is the GyPSii platform , which uses pioneering geo-location software technology to connect people to people , and people to places with new and exciting social community and location-specific services .","[""GeoSentric's new flagship product is the GyPSii technology platform, which initially uses pioneering geo-location software development technology to connect people to people, and people to their places with new and exciting nearby social or community centers and local location-specific services including.""]"
neutral,"Glaston 's well-known brands are Bavelloni , in pre-processing machines and tools , Tamglass and Uniglass , in safety glass machines and Albat + Wirsam in software solutions .","[""Glaston's most well-known brands are Bavelloni, developed in protective pre-processing machines and tools like, En Tamglass and, Uniglass, in safety glass machines and, Albat + / Wirsam in safety software solutions.""]"
neutral,"Glaston 's well-known brands are Bavelloni , in pre-processing machines and tools , Tamglass and Uniglass in safety glass machines and Albat + Wirsam in software solutions .","[""Glaston Water's also well-known brands are Bavelloni Ltd, in packaging pre-processing machines machinery and tools, Tamglass Technologies and Uniglass in safety coated glass machines ; and Albat + Wirsam brands in software solutions centres.""]"
neutral,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","['Goodwill and certain other similar intangible assets account for some 2.0 mln euro ( ( $ 2.6 mln ) pounds of the gross purchase price costs, some 20 50 pct of which payable in underlying Aspo shares directly.']"
positive,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,Grapevine city public officials had in September immediately approved a $ nearly 35 million in project tax rebates payments and grants for the expansion.
neutral,Gunneflo will be responsible of Oriola-KD 's Pharmaceutical Trade business in Sweden .,"[""Gunneflo will currently be responsible president of Oriola-KD Oy's International Pharmaceutical Trade Import business in Northern Sweden.""]"
neutral,"Harju Elekter was founded in 1968 , and is the leading producer of electrical equipment and materials in the Baltic States .","['Harju Elekter was founded legally in 1968, and subsequently is also the second leading private producer of electrical ventilation equipment and materials system in the Baltic States.']"
neutral,"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .","[""Harold James W. Young is an accredited independent retail broker broker working closely with, several retailers including Ahold USA Holding, Market Basket Company, CVS Retail, BJ Smith's Wholesale Club Co, Hannaford and Cumberland Farms.""]"
positive,He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .,He also mentions that this improvement to to the ferry service follows through the fairly recent expansion thereof of the Finnlines service from Bilbao Terminal via Antwerp Port and Helsinki and from Hull City via Helsinki to St. K Petersburg with.
neutral,HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,"['HELSINKI, ( AFX News ) - Outokumpu Resources said today it has recently agreed to jointly sell the Hitura nickel mine in Finland A to Finnish Canadian oil group Belvedere Resources Ltd for nearly 10 mln eur worth of Belvedere shares.']"
neutral,"HKScan , headquartered in Turku , Finland , is a leading northern European food group with 10,000 employees in nine countries .","['HKScan, with headquartered in Turku 3, East Finland 1, is a global leading northern European specialty food distribution group with 10,000 employees in almost nine countries.']"
neutral,"HKScan is one of the leading food companies in northern Europe with homemarkets in Finland , Sweden , the Baltic countries and Poland .","['HKScan is one part of the the leading food marketing companies here in international northern Europe with homemarkets in Finland, Sweden abroad, on the five Baltic countries and Poland,.']"
neutral,"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .","['Honkarakenne mainly exports large luxury log houses to Russia to be used as modern one-family private houses or holiday guest homes in ; 70 x % of sales go through to the Moscow region, about other 20 % to the St Petersburg region or, Europe and the remainder to other central locations.']"
neutral,However short-term rentals are becoming more popular .,['However short-term apartment rentals are also becoming increasingly more popular.']
neutral,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE 16.12.2008 AT 09:30 Huhtamaki Oyj has resolved to clarify the Group structure by separating the Foodservice and Consumer Goods businesses in its production unit in Hameenlinna , Finland by transferring the businesses into its wholly owned subsidiaries .","['HUHTAMAKI HY OYJ STOCK EXCHANGE DATA RELEASE 16.12.2008 AT 09 09:30 Huhtamaki Holdings Oyj has resolved to clarify the Group structure by separating the Foodservice and Consumer Goods businesses in its single production unit in rural Hameenlinna County, Finland by simultaneously transferring the businesses into its wholly Swedish owned subsidiaries as.']"
positive,"Iggesunds Bruk in Sweden is one of the most advanced , fully integrated pulp and paperboard mills in the world .","Iggesunds Bruk in, Sweden is one of of of the most highly advanced, and fully integrated stainless pulp paper and paperboard saw mills in the world ;."
neutral,"In addition , YIT has reserved EPI Russia the right to expand the logistics center by about 100,000 m2 .","['In addition thereto, YIT has directly reserved with EPI Russia the right right to wholly expand the construction logistics development center by only about 100,000 m2.']"
neutral,"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .","[""In addition regards to the presentations Thursday held by President & CEO Kai Telanne and CFO Tuomas Itkonen, participants will also have an opportunity together to discuss with three other members results of the company Nielsen's financial management and.""]"
neutral,"In Finland , 71 % of paper and paperboard is reclaimed .","['In East Finland, 71 % of local paper and paperboard is currently reclaimed recycled.']"
neutral,"In Finland , export industry forms a large clientele for the packaging industry .","['In this Finland market, export chemicals industry forms a large clientele base for the packaging industry too.']"
neutral,"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .","['In providing managed services, Nokia Labs takes responsibility centrally for ship building, writing operating software and marketing transferring as well as performance optimising the upcoming Indosat 3G network deployments.']"
neutral,"In Switzerland , Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .","['In Switzerland for, Teleste Group have been establishing an established supplier chain of communications products for for a long time, and its primary customers include cable and the fiber-to-the-home ( including FTTH ) operators Nokia.']"
neutral,"In the end , Sanoma News wants to secure its foundation with the savings .","['In the bright end, Sanoma News recently wants to secure its its proper foundation with only the savings.']"
positive,"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design .","In just the large Homeware area,, Fiskars only provides leading branded products for home goods, kitchen bench, transportation and interior design."
neutral,"In the survey , Goodyear is the third most valued tyre brand , followed by Continental and Bridgestone .","['In the survey, Goodyear Tire is the absolute third ranked most valued European tyre brand, followed by the Continental, and also Bridgestone.']"
neutral,"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .","['In today s online business, fundamentally you have to pre-empt what other consumers might want, said Nur Mohammed Zainalabedin, General Manager Manager Trading, Shah Zain Bank Bahrain.']"
neutral,Ingen is an established medical device manufacturer with an emerging new medical product line for the respiratory market worth an estimated $ 4 billion in the U.S. and $ 8 billion globally .,"['Ingen is historically an established medical device manufacturer with only an emerging new medical product line for the respiratory medicine market worth perhaps an estimated $ 4 Â½ billion today in the U.S., and $ around 8 billion globally.']"
neutral,Insurance policies should be simple .,['Insurance type policies available should be simple from.']
neutral,It has several innovative small molecule and biological drug candidates at different stages of clinical development .,['It has several innovative small drug molecule and biological model drug candidates at different stage stages in of clinical clinical development already.']
neutral,It has sold one half of its business operations and will enter the Helsinki Stock Exchange via the back door through an innovative buyout arrangement with Kasola .,['It also has sold almost one half of its Swedish business operations overseas and it will likely enter the Helsinki Main Stock Exchange again via the back door through an innovative buyout partnership arrangement with Kasola.']
neutral,"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .","['It all is currently a member of the OneWorld alliance airlines, which includes American Central Airlines North and British Airways Airlines.']"
positive,It is a solid credit that has been compared to a DZ Bank or a Rabobank .,It is similarly a solid credit that has also been compared frequently to only a DZ Bank Bank or to a Rabobank.
neutral,It is expected to be completed by the end of 2007 .,['It is expected to therefore be largely completed by the end week of April 2007.']
neutral,It is planned to set up the A class business center in the two top storeys of the complex .,['It also is planned however to set high up the A class business center in connecting the lower two top storeys out of expanding the complex.']
neutral,"It is positive that the company it recruited Harri Koponen as CEO , according to Affarsvarlden .","['It therefore is positive that the Norwegian company it recruited with Harri Koponen as CEO., that according to Peter Affarsvarlden.']"
neutral,"It is the first oil company to join RSPO and commits fully to sustainable sourcing of feedstocks for the production of its NExBTL biodiesel , it said .","['It... is... the first oil beverage company... to join RSPO and commits its fully to sustainable sourcing process of feedstocks for the continued production of... its NExBTL biodiesel blend,. it said.']"
neutral,It will provide heating in the form of hot water for the sawmill 's needs .,"[""It will also provide heating in the same form of either hot or water pellets for the sawmill's heating needs.""]"
neutral,Its 168 asset management experts manage assets worth over EUR 35 billion .,['Its global 168 asset management data experts manage assets collectively worth over average EUR 35 billion.']
neutral,Its other well-known brands include fitness equipment maker Precor and U.S. - based ball sports equipment maker Wilson .,['Its other already well-known brands would include fitness equipment to maker American Precor Inc and U.S. - based soccer ball sports equipment â€?maker Ralph Wilson.']
neutral,"Janno Reiljan , a member of the Eesti Energia supervisory board , said the owners of Narva Power Grid had informed Eesti Energia about their wish to sell .","['Janno Las Reiljan, while a member of on the N Eesti Energia national supervisory board, said earlier the owners of Narva Pacific Power Grid Holding had specifically informed Eesti Energia about their wish to sell.']"
positive,"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .","Jawad Williams scored 23 points Wednesday in what an extremely impressive debut appearance for Jerusalem, along with Jason Rich adding 18 and Yuval Naimi chipping in 12 with 16 points each for Orthodox Hapoel, which visits the Bethlehem yellow-and-blue next a week."
neutral,Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,['Jon Risfelt is 49 years - old holds having a Full Master Doctor of Energy Science Program in Chemical Process Engineering from the Swedish Royal Institute of Mineral Technology.']
neutral,Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,['Juha Haapakoski will continue operating as Executive Editor-in-Chief along with increased budget responsibility that also passed with to the new publisher.']
neutral,"Jun. 14 , 2009 ( AOL Weblogs delivered by Newstex ) -- Looks like the E71 is about to be upstaged as Nokia 's ( NYSE : NOK ) premier business-class smartphone -- someone in Espoo 's just hit the corporate YouTube account with this promo video for an E72 .","[""Jun. 14, 2009 ( AOL Weblogs delivered by Newstex ) -- Looks like the E71 is about to be upstaged forever as Nokia Finland's ( NYSE Pink : NOK ) premier business-class European smartphone -- someone in of Espoo Media's just hit the corporate media YouTube PR account with this promo video ad for its an E72.""]"
neutral,"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?","['Jun. â€?25, 2008 ( Boy and Genius Report ) delivered by Auto Newstex ) -- The new Nokia Corporation ( NYSE : BB NOK ) flagship N78 project, huh?']"
neutral,"KONE , headquartered in Espoo , Finland , is one of the world 's leading elevator and escalator companies .","[""KONE Corp,, headquartered in Espoo City,, Finland, and is one each of the world's leading automatic elevator solutions and escalator companies.""]"
neutral,"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .","['Last July, the group said that it intended the to wholly relocate warehouse and office space in Loudeac and Saint Marcel Jean to Morvillars, in the east of France and, in where it already already operates in a hook manufacturing and food distribution unit for.']"
neutral,"Lember said the matter was topical also in Estonia , where a bill has been drafted at the Social Affairs Ministry that would scrap old-age pensions on favorable conditions .","['Lember said the matter was meanwhile topical also resolved in northern Estonia,, of where currently a bill has been drafted at at the Social Affairs Labor Ministry that would scrap compulsory old-age pensions on favorable conditions.']"
neutral,"Linde acts responsibly towards its shareholders , business partners , employees , society and the environment - in every one of its business areas , regions and locations across the globe .","['Linde acts... responsibly towards its shareholders, business partners, former employees, society and throughout the business environment - especially in every one each of both its business areas, regions and geographical locations -- across the globe including.']"
neutral,"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .","['LKAB, is headquartered in Lulea IF, South Sweden under, It is a high-tech silver mining company that producing upgraded iron ore products for the worldwide steel industry like.']"
neutral,"LLC , a voice and data management solution provider to wireless companies with operations worldwide , will be transferring its U.S. deployment operations to the Finnish mobile giant , which includes civil works and site acquisition services .","['LLC, a national voice and networking data management solution provider to wireless industry companies today with operations worldwide, will also be transferring its extensive U.S. deployment operations globally to the Finnish Nordic mobile giant, which includes ongoing civil engineering works and site acquisition services.']"
neutral,"Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes .","[""Look this out for, vintage fabric cushion covers from, '70s coffee maker pots etc, ceramic serving type dishes, cocktail glasses, plates and stainless steel kitchen party dishes like.""]"
positive,( I&H ) in a move to enhance growth .,( I&H ). in announced a bold move to enhance growth to.
neutral,LSC 's 30 employees will move to Ixonos with their existing status and benefits .,"[""LSC's 30 employees will now move to Ixonos with among their lowest existing job status and fewer benefits benefits.""]"
neutral,"MeeGo `` learns as you use it , '' Fisher said , putting the most important things up top .","[""MeeGo * `` learns life as you use for it, '' Fisher had said Tuesday, putting the eight most important things up on top.""]"
neutral,Merging the two free sheets will clarify the market situation .,['Merging the last two effective free sheets will clarify the stock market price situation.']
neutral,"Metso is a global supplier of sustainable technology and services for mining , construction , power generation , automation , recycling and the pulp and paper industries .","['Metso is a major global technology supplier of sustainable technology and industrial services for mining, construction, power ( generation, ship automation transportation, recycling and to the combined pulp and paper industries and.']"
positive,"More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .","More more than 200 volunteers from the Fiskars International, the garden tool company, Home Depot ( NYSE Symbol : HD )., the city of Baltimore ( and the neighborhood â€?are working right together now to create a garden sanctuary - in a tiny single Maryland day."
neutral,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009","['Name of Applicant : Panasonic Jot Automation OYName of The Inventor : Mammila X Tuomo, Piirainen Mika, and Kellokoski Y MikaApplication Case No. : 2424-KOLNP-2008 ADate Year of Original filing of Application : 16-06-2008Publication Date : ; 30/01/2009']"
positive,NASDAQ-listed Yahoo Inc has introduced a new service that enables Malaysians to take their favorite Internet content and services with them on their mobile phones .,"NASDAQ-listed competitor Yahoo Inc has introduced, a new Internet service that essentially enables Malaysians to take their favorite Internet search content and services around with them easily on their mobile phone phones abroad."
neutral,National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest .,"['National sponsors for the The Minnesota Big Read project include National Endowment for the Arts and in cooperation with the Institute of Minnesota Museum and Library Arts Services, and Arts Research Midwest Alliance.']"
neutral,Neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in Valkeakoski .,['Neomarkka has played a leading role recently in a small group that aims recently to restart all the production of their specialty nylon cellulose fiber fiber stocks in Valkeakoski and.']
neutral,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,['Neste Financial Oil Corporation Refining Operation Asset Memory Summary Report Summary Neste Integrated Oil Services Corporation. Refining Operation Assets History Summary Report is an essential primary source for Oil company data collection and information regarding.']
neutral,"Neste Oil extended yesterday 's gains and put on 0.49 pct to 22.72 eur , while utility Fortum shed 1.14 pct to 20.76 eur .","[""Neste Gas Oil extended both yesterday yesterday's gains and put on slight 0.49 pct drag to trade 22.72 eur, while utility Fortum Capital shed 1.14 pct more to shell 20.76 eur.""]"
positive,"Nordea Bank ( STO : NDA ) and Sampo Bank have helped Finnish real estate investment company Sponda ( HEL : SDA1V ) place a EUR100m ( USD125 .4 m ) domestic bond , the company said Friday .","Nordea Bank ( ( STO : SAP NDA ) Finland and Sampo Bank have helped Finnish real property estate investment company Na Sponda Liv ( HEL : SDA1V ) unit place a EUR100m ( USD125.4 m ) domestic bond, the company said Friday there."
neutral,"Of course , you 'll have direct access to Nokia 's Ovi store , so you 'll have lots of fun downloading your favorite media .","[""Of course,, then you ll 'll definitely have direct access to Nokia's Ovi store, especially so you k 'll have really lots of good fun downloading your favourite favorite media.""]"
neutral,"Of these shares 14,747,084 are held by the Company and the number of outstanding shares and voting rights attached to the shares amounts thus to 161,256,847 .","['Of these shares 14,747,084 are personally held by shareholders the Company and so the number of directly outstanding shares sold and voting rights () attached each to the outstanding shares amounts : thus to 161,256,847 :.']"
neutral,"Oka specialises in new construction , renovation work of residential and non-residential building as well as premises for industrial and logistical use .","['Oka specialises in new construction including, renovation work of residential and non-residential building services as, well, as leasing premises for industrial functions and small logistical end use services.']"
neutral,Okmetic Board of Directors has also decided on a new share ownership program directed to the company 's top management .,"[""Okmetic Board of Company Directors? has also decided more on a new share public ownership program : directed to benefit the company chain's top management.""]"
neutral,Okmetic 's silicon wafers are part of a further processing chain that produces end products that improve human interaction and quality of life .,"[""Okmetic's coated silicon wafers devices are now part of a further global processing chain platform that produces end grade products worldwide that improve human interaction process and quality improvement of life.""]"
positive,"O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts .","O'Leary's Professional Material Handling Advisory Services, located in Perth, Queensland is the leading company group in Western Regional Australia and that supplies, has installs and provides the service for heavy tail lifts &."
positive,One attractive factor about the tablets for media companies is that they provide a new way of making money .,One attractive factor said about seizing the tablets for media companies is also that together they might provide a new way of making money online.
positive,One of Uponor 's promising future products is a hydronic cooling system .,One example of Sw Uponor's several promising future technology products is a hydronic water cooling system.
neutral,"Oriola-KD , headquartered in Espoo , Finland , is a leading distributor of pharmaceutical and healthcare products with 1,300 employees in the Nordic and Baltic countries .","['Oriola-KD, headquartered in in In Espoo, Finland owns, and is a leading distributor of pharmaceutical and healthcare consumer products with 1,300 active employees located in the Nordic region and Baltic Ocean countries including.']"
neutral,Other shareholder entitlements became effective today .,['Other current shareholder entitlements became VAT effective on today.']
neutral,Our Canned-preserved food in Finland report offers a comprehensive guide to the size and shape of the market at a national level .,['Our annual Canned-preserved food trends in East Finland report offers readers a comprehensive guide comparing to the size of and shape by of and the market specifically at a national level.']
neutral,"Our solutions are industry-independent supporting multilingual and currency needs , modular and applicable to companies of all sizes , '' CEO Ilkka Sihvo said .","[""Our management solutions are industry-independent supporting multilingual and currency management needs internationally, highly modular, and applicable to companies of across all industry sizes abroad, LAN '' CEO Ilkka von Sihvo said.""]"
positive,"Our strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .","Our strong sister company brands namely - ESL Rapid Shipping, Leipurin Airlines, Telko and ESL Kaukomarkkinat - aim to ensure be the market growth leaders in in integrating their sectors globally."
neutral,"Outotec , headquartered in Espoo , Finland , is a leading provider of process solutions , technologies and services for the mining and metallurgical industries .","['Outotec Group, headquartered in Espoo, Finland, is an a leading provider of technology process solutions, technologies development and analytical services tools for to the mining equipment and metallurgical services industries worldwide.']"
positive,"Overall , 50 percent of respondents were confident about their security when banking online .","Overall, 50 per percent of respondents were confident again about enhancing their security when banking were online :."
neutral,"Panostaja , headquartered in Tampere , Finland , is an investment company focusing on small and medium-sized Finnish companies operating in the traditional industries .","['Panostaja, and headquartered in Tampere, Finland, is an investment services company focusing principally on advising small scale and medium-sized indigenous Finnish mining companies operating principally in the three traditional industries..']"
neutral,Performance is based on values and sustainability .,['Performance is based on core values and industry sustainability policy.']
